time ax ay az
618682079172287 12.828521 6.736693 1.339383 
618682099196610 12.869497 6.386743 1.257727 
618682119202495 12.423834 6.108876 1.042373 
618682139226818 11.968599 6.300601 1.114158 
618682159214630 11.487044 6.439684 1.782354 
618682179239058 11.448759 6.533004 2.446063 
618682199313068 11.226227 6.430113 2.582454 
618682219337443 10.955539 6.576075 2.802893 
618682239354005 10.703993 6.559325 2.903391 
618682259378380 9.795917 6.176174 2.407778 
618682279392287 8.828320 5.701797 2.033899 
618682299416662 7.699804 5.555536 1.736890 
618682319477964 6.358328 5.531608 1.356132 
618682339502391 4.858925 5.431109 1.437488 
618682359464943 3.663411 4.846662 1.957329 
618682379489370 2.590530 4.214060 2.299802 
618682399571662 0.458525 3.701397 2.074577 
618682419596037 -1.683052 3.212963 2.117947 
618682439622703 -3.693023 3.059523 2.239981 
618682459647130 -5.635695 2.865405 2.489134 
618682479658797 -7.128219 2.554039 3.018546 
618682499683172 -7.614261 2.508575 3.416054 
618682519698953 -7.753344 1.962414 3.902395 
618682539723328 -9.130713 1.775474 5.073980 
618682559752912 -11.070992 1.406681 5.763711 
618682579777287 -12.685549 1.195813 6.079863 
618682599802755 -13.523934 1.162314 6.448956 
618682619827183 -13.327424 1.471287 6.329016 
618682639851922 -12.742977 2.089233 6.367301 
618682659876349 -12.232708 2.503790 6.621239 
618682679901141 -11.609976 2.733800 7.169794 
618682699925516 -11.332108 3.116951 7.498209 
618682719925880 -11.379966 3.303890 7.136294 
618682739950203 -11.588440 3.464508 6.642775 
618682759994370 -11.904592 3.382853 6.149554 
618682780018797 -12.196815 3.222534 5.909973 
618682800042755 -12.467504 2.966203 5.931508 
618682820067130 -12.316755 2.745764 6.003293 
618682840100620 -11.863914 2.678765 6.005686 
618682860125047 -10.369297 2.978167 5.936294 
618682880144110 -8.316256 3.425924 5.603093 
618682900168537 -6.423831 3.679862 4.395914 
618682920192860 -4.674977 4.025027 3.229413 
618682940217235 -2.641377 4.336393 3.152544 
618682960213172 -0.696311 4.506283 3.222235 
618682980237495 1.064507 4.417749 2.857928 
618683000283693 2.434697 4.585546 2.311766 
618683020308120 2.964109 4.753043 1.272084 
618683040331505 4.018147 3.610470 0.512961 
618683060355880 5.642276 3.016452 1.171586 
618683080384526 6.945467 3.289533 2.398206 
618683100408901 7.527521 2.779263 3.128616 
618683120440255 8.389834 1.993520 3.478566 
618683140464630 10.042677 2.566003 3.533601 
618683160445255 11.815459 3.857230 2.910869 
618683180469683 13.020246 4.518247 2.072184 
618683200529839 13.841881 4.942375 1.674677 
618683220554318 14.107783 5.495716 1.830509 
618683240579630 13.786846 5.608477 2.405385 
618683260604110 13.810774 5.747261 2.572883 
618683280626558 13.564014 5.780760 1.974079 
618683300650985 13.336397 5.450252 1.502094 
618683320649735 13.271791 5.445466 1.423131 
618683340674110 13.044173 5.514858 1.380060 
618683360722808 12.574882 5.495716 1.334597 
618683380747287 11.927922 5.158028 1.317847 
618683400773641 11.618949 4.937590 1.329811 
618683420798068 11.877672 5.306383 1.384846 
618683440822860 12.093326 5.869594 1.427917 
618683460847287 12.026028 5.903093 1.372882 
618683480841401 11.609377 5.593821 1.571785 
618683500865828 10.723136 4.772186 2.038685 
618683520923433 9.599406 4.508676 2.237588 
618683540947860 8.806784 5.260920 2.053042 
618683560952130 7.604091 5.411967 1.700998 
618683580976505 6.205187 4.515854 1.765604 
618683601025255 4.897211 4.096811 2.314159 
618683621049735 3.004787 3.768696 3.004189 
618683641071714 1.730310 3.260819 4.520341 
618683661096193 -0.265005 2.510968 5.730212 
618683681085880 -3.743272 2.261816 5.895616 
618683701110255 -6.088537 2.693122 5.509773 
618683721169683 -7.058527 2.453541 5.016253 
618683741194110 -8.083852 2.453541 4.271488 
618683761185620 -9.794122 2.487040 2.843571 
618683781210047 -10.699805 2.335993 3.262913 
618683801234630 -10.757234 2.146960 5.157729 
618683821259005 -11.408679 1.938486 6.137291 
618683841302860 -11.978769 2.096711 6.649953 
618683861327287 -12.632907 2.496611 6.499206 
618683881357808 -13.119248 2.726621 6.051149 
618683901382235 -13.253246 3.059523 6.055935 
618683921379370 -12.580265 3.591328 6.518348 
618683941403745 -11.384751 4.115954 6.968797 
618683961450308 -10.426724 4.726722 7.323234 
618683981474787 -10.567902 4.939982 6.822536 
618684001501245 -10.953744 5.086244 6.262017 
618684021525672 -10.821839 5.122136 6.465706 
618684041517026 -10.687841 4.786542 7.102795 
618684061541453 -10.132109 4.281358 7.165008 
618684081586193 -8.903095 4.094419 6.817750 
618684101610620 -7.096813 3.905087 6.020043 
618684121620828 -4.509872 3.974478 5.339883 
618684141645255 -1.879562 4.298108 4.980361 
618684161684214 -0.286541 4.568796 4.034299 
618684181708693 1.361516 3.888337 3.308376 
618684201742703 3.306582 3.167200 2.987439 
618684221767183 5.381159 3.723232 2.448456 
618684241785099 7.093822 5.040481 1.677070 
618684261809578 6.775277 4.561617 0.143868 
618684281817547 7.098608 2.997309 -0.344866 
618684301842026 8.171788 3.421138 0.361914 
618684321889370 9.163613 3.909872 0.857827 
618684341913849 10.011570 3.778267 0.819542 
618684361940880 10.512268 3.929015 0.642174 
618684381965360 11.638091 4.439284 0.673280 
618684401986714 13.211970 5.404788 0.893719 
618684422011193 14.012071 5.943771 1.133301 
618684442033589 14.203795 6.037092 1.389632 
618684462058068 13.980964 5.915058 1.815853 
618684482082026 13.796417 5.713761 2.184946 
618684502106505 13.715061 5.689833 2.359622 
618684522128953 14.234902 6.279066 2.285445 
618684542153433 14.704194 6.650252 2.021935 
618684562179005 14.697016 6.405885 2.009971 
618684582203485 14.218152 6.255137 2.501098 
618684602233953 13.338790 5.915058 2.750251 
618684622258433 11.923136 5.687440 2.900998 
618684642274578 10.591231 5.653941 3.179164 
618684662299058 9.611670 5.811867 3.488137 
618684682325776 8.684451 5.177171 3.674777 
618684702350308 6.765706 4.020241 3.526422 
618684722349214 4.291228 3.718446 2.968297 
618684742373745 2.484946 3.938586 2.814857 
618684762419005 1.296910 4.535296 2.814857 
618684782443537 0.379262 4.640580 2.676073 
618684802470151 -0.128614 4.566403 2.503491 
618684822494683 -0.880559 4.235595 1.998007 
618684842519891 -1.510768 4.338786 1.537987 
618684862544370 -2.794518 4.123133 1.257727 
618684882568849 -4.557729 3.478865 1.554736 
618684902593380 -6.792625 2.396113 2.125126 
618684922613328 -10.153644 1.214956 2.505883 
618684942637808 -13.267603 0.798305 3.545565 
618684962625568 -14.700306 0.685544 4.338487 
618684982650047 -15.061921 0.803091 5.758926 
618685002685724 -14.031811 1.440180 6.578168 
618685022710203 -13.269997 2.149353 5.960222 
618685042753953 -12.410075 3.097808 5.100301 
618685062778433 -11.234003 4.072883 5.576772 
618685082809683 -10.191929 4.698008 6.884749 
618685102834162 -10.299606 5.016552 7.019046 
618685122852964 -11.056635 5.107779 5.953043 
618685142877443 -11.432608 5.129314 5.117051 
618685162869370 -11.241181 5.110172 4.882256 
618685182893745 -10.876874 5.102993 4.939683 
618685202944683 -10.625329 4.856234 5.239085 
618685222969005 -10.211072 4.712365 5.109873 
618685242993120 -9.092427 4.788935 5.021039 
618685263017495 -8.249256 4.666902 4.448556 
618685283001766 -7.322037 4.379464 4.340879 
618685303026089 -5.970990 3.914658 4.551747 
618685323053068 -4.179364 3.524329 4.110869 
618685343077391 -2.535794 3.205784 3.559922 
618685363126193 -0.940678 2.556432 2.927619 
618685383150516 1.143470 1.823630 2.472384 
618685403198537 3.261118 1.090529 2.137090 
618685423222860 6.861419 1.327717 2.551347 
618685443255412 10.409078 2.609074 2.790929 
618685463279735 12.543475 3.835695 1.978864 
618685483265308 12.950853 4.808377 0.345165 
618685503289683 11.762817 4.255037 -1.113560 
618685523333641 11.511271 3.500401 -0.749552 
618685543357964 11.877672 4.025027 0.198903 
618685563361453 12.548261 4.837091 0.634995 
618685583385828 13.662419 5.383253 0.505783 
618685603404630 14.179568 5.522037 -0.172283 
618685623428953 14.136497 5.356932 -0.368794 
618685643423120 13.477873 5.246563 -0.200997 
618685663447443 12.668201 5.392824 0.005085 
618685683472078 12.126825 5.201099 -0.081356 
618685703496453 11.709876 4.973482 -0.200997 
618685723560151 11.554342 5.045267 0.091226 
618685743584474 11.714662 5.435895 0.596710 
618685763620880 11.848959 5.598607 0.999003 
618685783645203 11.815459 5.560322 1.085444 
618685803653797 11.915957 5.804688 0.831506 
618685823678172 11.913565 6.061020 0.471984 
618685843725203 11.508879 6.286244 0.424128 
618685863749526 10.893026 6.209674 1.023231 
618685883740360 9.980463 6.235995 1.840081 
618685903764735 9.110971 5.919843 2.326123 
618685923806610 8.009076 5.524429 2.297409 
618685943830985 6.530910 5.181957 1.923829 
618685963849578 4.878068 4.776971 1.825425 
618685983873901 3.347260 4.434499 1.782354 
618686003921610 2.113760 3.993920 1.523630 
618686023945985 1.062114 3.610470 1.492523 
618686043947703 0.405583 3.593720 2.635096 
618686063972026 -0.765703 3.459723 3.662813 
618686083999005 -2.430510 3.189034 4.223332 
618686104023380 -3.843771 2.628217 4.712066 
618686124074318 -4.984250 2.510968 4.877470 
618686144098641 -6.620342 2.223531 4.601996 
618686164093537 -8.929416 1.159921 4.774280 
618686184117912 -11.739487 0.017348 5.461917 
618686204154370 -14.206786 -0.454636 6.149554 
618686224178745 -15.972091 -0.885943 6.254838 
618686244203537 -16.546967 -0.234198 5.967401 
618686264227912 -15.346966 0.668794 5.852246 
618686284238537 -13.808979 1.964806 5.390132 
618686304262912 -12.168101 3.119344 5.224728 
618686324278276 -10.218250 4.173382 6.029614 
618686344302651 -9.305687 4.702794 6.911070 
618686364329683 -9.734302 4.537689 7.114759 
618686384354058 -11.339288 3.996313 6.240481 
618686404410464 -13.126427 3.177070 4.808078 
618686424434787 -13.904991 2.623431 4.254439 
618686444434526 -13.035200 2.577967 5.090730 
618686464458901 -12.012568 2.819942 6.168697 
618686484483537 -11.241181 3.037987 6.214160 
618686504507912 -9.645767 3.421138 6.159125 
618686524536297 -7.427620 3.897908 6.314659 
618686544560672 -5.350650 4.460820 5.718248 
618686564562547 -3.736094 5.014160 4.405486 
618686584586922 -2.444866 5.138885 3.183950 
618686604598224 -1.129711 5.016552 2.228017 
618686624622599 0.563809 4.619045 2.153840 
618686644674683 2.195116 4.662116 2.903391 
618686664699058 2.480161 4.633402 2.474777 
618686684730933 2.674278 3.392424 1.236192 
618686704755255 4.161717 2.487040 1.298705 
618686724774683 6.312864 3.016452 0.795614 
618686744799058 7.951350 2.748157 -0.366401 
618686764833901 8.368299 1.619941 -0.402293 
618686784858328 9.163613 0.980160 1.803889 
618686804871193 11.659627 2.146960 3.490530 
618686824895568 12.751950 3.232105 2.781357 
618686844936505 12.761521 2.810370 2.060220 
618686864960880 13.219149 2.007877 2.400599 
618686884974162 13.834702 2.443969 2.632703 
618686904998537 14.174782 3.220141 2.354837 
618686925025047 14.256437 3.066701 1.914258 
618686945049422 14.150854 2.966203 1.514058 
618686965076558 13.889737 2.839084 1.185943 
618686985100933 13.710276 2.726621 0.920040 
618687005096505 13.995320 3.210570 0.845863 
618687025120880 14.169996 3.409174 1.083051 
618687045155568 14.057534 3.368496 1.408774 
618687065179943 14.069498 3.699005 1.712962 
618687085219474 14.165211 4.151846 1.837688 
618687105243849 13.858630 4.178167 2.088934 
618687125264162 13.628620 4.267001 2.886642 
618687145288537 13.159328 4.135097 3.315555 
618687165306714 12.318550 3.524329 3.243770 
618687185331089 10.567303 2.894119 2.541776 
618687205353745 8.217252 2.848655 1.799103 
618687225378120 6.626623 2.693122 2.556133 
618687245401766 6.073283 2.113461 3.399304 
618687265426141 4.293621 1.504786 2.810071 
618687285460620 1.423729 0.721436 1.240978 
618687305484995 -1.302294 0.961017 -0.165105 
618687325523745 -4.646264 1.143171 -0.610768 
618687345548120 -6.809375 1.023530 0.306879 
618687365558224 -7.966604 0.711865 1.325026 
618687385582599 -9.562018 0.630509 1.916651 
618687405606193 -11.648261 0.307179 2.525026 
618687425630568 -13.466507 -0.071486 3.356233 
618687445658589 -14.084454 0.002991 3.983751 
618687465682964 -13.521542 0.328714 4.405486 
618687485709630 -13.361222 0.273679 4.391129 
618687505734005 -13.547863 0.395713 4.297809 
618687525755464 -13.765908 0.642473 3.825824 
618687545779839 -13.399508 1.109671 3.866502 
618687565805360 -12.980165 1.452144 4.654638 
618687585829735 -13.037593 1.627119 4.851149 
618687605859162 -13.322639 1.869094 4.585247 
618687625883537 -13.593327 1.904986 4.276273 
618687645893641 -12.965809 2.273780 4.628317 
618687665917964 -12.479467 2.800799 5.303691 
618687685951974 -11.866306 3.040380 5.746962 
618687705976349 -10.548759 3.519543 5.533701 
618687726003745 -8.919845 3.826123 4.992325 
618687746045880 -7.005886 4.743472 3.437589 
618687766066662 -5.954240 5.411967 2.805285 
618687786090724 -4.179364 5.661119 3.212663 
618687806118797 -3.264109 5.891129 3.253341 
618687826143068 -4.418646 5.373682 2.182553 
618687846171662 -4.138387 4.298108 1.686641 
618687866171401 -1.376471 4.345964 1.724926 
618687886231453 1.098006 4.446463 2.532205 
618687906255776 0.997508 3.629613 1.950150 
618687926282443 2.532803 2.048555 1.648356 
618687946306766 5.548656 2.851048 2.872284 
618687966327443 7.216155 3.507579 2.932404 
618687986351818 8.121539 3.152843 1.150050 
618688006375724 9.824631 3.014059 1.238585 
618688026400047 11.542378 4.118347 2.388635 
618688046398328 12.301801 4.760221 2.074577 
618688066422703 13.259827 4.738686 1.859223 
618688086474735 13.921143 4.813163 1.610071 
618688106499058 14.141283 5.251348 1.279263 
618688126523224 14.447864 5.555536 1.332204 
618688146547547 14.421542 5.483751 1.042373 
618688166572808 13.741383 4.990232 0.644567 
618688186597183 13.056138 4.750650 0.517747 
618688206624839 12.637094 4.774579 0.532104 
618688226649162 12.529119 5.141279 0.711566 
618688246673380 12.301801 5.284848 0.975075 
618688266697703 12.059826 5.555536 1.521237 
618688286685464 12.102897 5.874380 2.043471 
618688306709787 11.959028 5.960521 2.376671 
618688326740828 11.640484 6.053841 2.513062 
618688346765151 11.132607 6.049056 2.326123 
618688366773849 9.999606 5.821438 2.019542 
618688386798172 8.519047 5.838188 2.235195 
618688406820360 7.395617 5.725726 2.874677 
618688426844735 6.940681 6.214459 2.788536 
618688446860047 6.461518 6.084948 2.165804 
618688466884422 5.345267 5.333004 1.013360 
618688486910203 3.373581 4.801198 -0.323031 
618688506934578 0.329013 3.816552 -1.904089 
618688526974474 -2.475973 3.517150 -2.435894 
618688546998797 -4.147958 4.036991 -1.736591 
618688567010047 -4.445266 4.561617 -1.139881 
618688587034422 -4.564908 4.738686 -1.173679 
618688607067755 -5.276473 4.283751 -1.688735 
618688627092078 -6.227321 3.876373 -1.717448 
618688647109058 -7.872985 3.476472 0.357129 
618688667133380 -9.597911 2.942275 2.101197 
618688687146141 -11.394322 2.340779 2.833999 
618688707170464 -12.793526 1.775474 3.035295 
618688727210099 -13.600804 1.269991 3.222235 
618688747234422 -13.698910 1.152742 3.543172 
618688767273276 -13.820944 1.097707 3.866502 
618688787297651 -13.679767 1.030708 3.828217 
618688807292964 -13.682159 1.100100 3.411268 
618688827317339 -13.765908 1.035494 2.790929 
618688847346193 -13.902598 0.884447 2.299802 
618688867370568 -13.811373 0.860519 2.484348 
618688887426818 -14.077274 0.965803 2.525026 
618688907451245 -14.393426 1.169492 2.680859 
618688927473068 -14.273786 1.500001 3.107080 
618688947497443 -13.461721 1.873879 3.444767 
618688967526089 -12.486646 1.983949 3.610171 
618688987550464 -10.975279 1.787439 2.970689 
618689007538537 -8.515159 1.909772 2.620739 
618689027562964 -5.760122 2.316850 2.481955 
618689047595672 -3.458227 2.499004 2.402992 
618689067620099 -1.721337 2.268994 2.632703 
618689087654735 -0.394517 0.961017 3.219842 
618689107679162 2.583052 0.501296 4.364808 
618689127716141 6.162117 1.100100 4.101298 
618689147740568 5.929714 1.119243 1.095015 
618689167730672 7.910672 1.269991 -0.938884 
618689187755047 10.176973 1.806581 -0.864407 
618689207779162 10.239187 1.794617 -0.110070 
618689227803589 11.666805 1.176671 1.078266 
618689247863068 13.027424 1.159921 2.204089 
618689267887443 13.722239 1.468894 2.448456 
618689287877860 14.979668 2.115853 2.278266 
618689307902287 16.112968 3.164807 1.648356 
618689327960985 15.988243 3.454937 1.344168 
618689347985360 14.943775 2.676372 1.631606 
618689367970880 14.390435 2.537289 2.371886 
618689387995255 14.594125 2.966203 2.630310 
618689408021922 15.104394 3.452544 2.026721 
618689428046349 15.367904 3.728018 1.281656 
618689448106974 15.501902 3.565007 1.325026 
618689468131349 15.073287 3.256033 1.684248 
618689488118120 14.440684 3.375674 1.760818 
618689508142547 14.062320 3.780660 1.344168 
618689528189578 13.849059 3.826123 0.943969 
618689548213953 13.025031 3.047559 0.776471 
618689568240620 11.556735 2.292922 1.276870 
618689588264995 10.160224 2.903989 2.105983 
618689608299995 9.034101 3.890730 2.029114 
618689628324422 8.097610 4.087240 1.106980 
618689648346349 7.515557 3.066701 0.450449 
618689668370724 6.262615 1.430609 0.747458 
618689688369162 2.358127 1.818545 0.589532 
618689708393589 -0.770489 4.034598 -0.066999 
618689728438537 -1.204188 4.343571 -1.015454 
618689748462964 -2.483152 4.209274 -0.193819 
618689768487026 -4.196114 3.533900 1.159622 
618689788511453 -5.369793 3.392424 1.921437 
618689808504630 -6.260820 2.805584 1.811068 
618689828529058 -7.734201 1.732404 1.559821 
618689848582651 -10.067204 0.290429 1.840081 
618689868607078 -11.847164 -1.168595 2.371886 
618689888603745 -12.759727 -2.054837 2.900998 
618689908628016 -13.267603 -2.459522 3.466602 
618689928688953 -13.708481 -3.039483 3.849752 
618689948713172 -14.357534 -3.468097 4.158726 
618689968695047 -16.154245 -3.638287 4.383950 
618689988719266 -16.834404 -3.506382 3.538387 
618690008747860 -15.404394 -2.751746 2.951547 
618690028772078 -14.810376 -2.138585 3.514458 
618690048826610 -14.156537 -1.496711 3.291627 
618690068850828 -13.231711 -0.602991 3.579064 
618690088879266 -12.321541 0.494118 4.793422 
618690108903485 -11.248360 1.313361 5.615356 
618690128924891 -11.200503 2.367399 4.767101 
618690148949110 -10.723734 2.702693 4.153940 
618690168973328 -9.288938 2.673979 3.538387 
618690188997547 -7.935497 3.167200 2.350051 
618690208991453 -6.181857 3.615256 0.527318 
618690229015724 -4.172185 3.655934 0.359522 
618690249038537 -1.663909 3.667898 1.511666 
618690269062755 -0.550050 3.294319 1.574178 
618690289087703 -0.693919 2.453541 1.607678 
618690309111922 0.681057 1.186242 2.623132 
618690329160047 4.022933 0.807877 3.380161 
618690349181558 7.433902 1.085743 3.543172 
618690369205724 9.209077 2.319243 2.985046 
618690389238641 9.388838 2.939882 0.718744 
618690409262860 10.035499 2.178067 -0.124427 
618690429286401 11.719447 2.640480 1.504487 
618690449305880 13.516158 3.747160 1.952543 
618690469330047 13.628620 3.933800 0.443270 
618690489348016 12.739986 3.181856 -0.761516 
618690509372235 12.953246 2.455933 -0.905384 
618690529410933 13.540086 2.831906 -1.053739 
618690549435151 14.277973 3.493222 -0.969990 
618690569482287 14.948562 3.795017 -1.039382 
618690589506558 15.322440 3.632006 -1.405783 
618690609505985 15.351153 3.809374 -1.439582 
618690629530203 15.269797 4.367499 -1.219143 
618690649575724 14.989240 4.460820 -0.713659 
618690669599995 14.498411 4.484748 -0.251246 
618690689609630 14.191831 4.743472 0.110369 
618690709633849 14.114962 5.076673 0.249452 
618690729673433 13.418052 5.141279 0.302094 
618690749697703 12.689736 5.327919 0.517747 
618690769725308 11.966207 5.222634 1.272084 
618690789749578 10.634302 5.033302 1.787139 
618690809774005 9.592228 4.985446 1.588535 
618690829798276 8.356335 4.218845 1.389632 
618690849817599 6.684350 3.653541 1.128515 
618690869841870 5.057829 3.069094 0.644567 
618690889854266 3.110071 2.513361 0.611067 
618690909878485 0.070289 2.365006 0.297308 
618690929883745 -2.313261 2.834298 0.390628 
618690949907964 -4.248756 3.126522 0.843470 
618690969927860 -5.056034 3.035595 1.281656 
618690989952078 -5.479863 3.210570 1.662713 
618691010013068 -5.733801 3.172285 2.201696 
618691030037339 -5.717052 2.786442 2.443670 
618691050065985 -6.754340 2.000699 2.328516 
618691070090255 -7.913663 1.500001 2.534597 
618691090098693 -9.339187 0.599402 2.980261 
618691110122964 -10.766805 -0.816252 3.626921 
618691130161349 -11.902199 -1.451247 5.373383 
618691150185620 -13.770695 -1.867897 7.399804 
618691170209526 -16.585550 -2.557927 8.379665 
618691190233797 -17.807087 -2.565106 8.365308 
618691210255724 -15.502799 -1.484746 8.355737 
618691230279995 -12.050853 0.069990 8.590532 
618691250304318 -10.577473 1.021137 8.312666 
618691270328589 -11.145169 1.016351 7.581958 
618691290335516 -12.699906 0.525225 6.420242 
618691310359735 -13.507185 0.254537 5.524130 
618691330403224 -13.607983 0.319143 4.659424 
618691350427495 -12.834204 0.807877 4.134798 
618691370408172 -11.617154 0.903590 4.194618 
618691390432391 -10.141680 1.023530 4.019942 
618691410497130 -8.083852 1.313361 3.991228 
618691430521401 -5.760122 1.212563 3.104687 
618691450544943 -3.072384 1.349253 2.661716 
618691470569266 -0.411266 1.437787 2.498705 
618691490579735 1.668097 1.337289 1.746461 
618691510604058 2.762813 0.393320 0.520140 
618691530644422 5.424230 0.264108 0.790828 
618691550668745 8.600702 2.163710 2.261517 
618691570664474 10.291829 2.815156 2.007578 
618691590688797 9.966106 2.247459 0.143868 
618691610714995 10.138390 1.907379 -0.601197 
618691630739318 11.626127 2.659622 -0.763909 
618691650764891 12.414263 3.124129 -1.041775 
618691670789214 13.209578 3.181856 -1.123131 
618691690829422 14.218152 3.275176 -0.917348 
618691710853745 15.245570 3.612863 -0.471685 
618691730888224 15.863816 4.156632 -0.416650 
618691750912547 15.978671 4.463212 -0.512363 
618691770931922 16.203896 4.350750 -0.775873 
618691790956245 15.921244 3.919444 -1.183251 
618691810980985 15.612270 4.412963 -0.991526 
618691831005308 15.231214 4.676473 -0.399900 
618691851001401 14.472091 4.798806 -0.093320 
618691871025724 13.688740 4.645366 -0.088534 
618691891062651 12.787843 4.698008 0.024227 
618691911086974 12.038291 5.275277 0.359522 
618691931129110 11.547164 5.579464 0.924826 
618691951153433 10.663016 4.868197 1.451845 
618691971169058 9.043674 4.738686 1.655534 
618691991193380 7.496414 4.290929 2.048256 
618692011223433 5.932106 3.962514 2.019542 
618692031247755 4.118646 3.969693 1.696212 
618692051276453 2.844169 3.334996 1.207478 
618692071300776 2.137688 2.592324 1.051945 
618692091316974 0.355334 3.236891 1.049552 
618692111341245 -1.177568 3.035595 1.025624 
618692131374370 -2.555235 2.381756 0.718744 
618692151398693 -4.196114 2.465505 0.881755 
618692171421662 -5.985347 1.749153 0.567996 
618692191445985 -7.640582 0.673580 0.649352 
618692211467808 -9.636196 -0.059222 1.200300 
618692231492130 -10.900803 -0.583849 1.887937 
618692251516870 -11.720345 -1.333699 2.913262 
618692271541193 -12.764512 -2.078765 3.758825 
618692291564578 -14.237893 -2.464308 4.496413 
618692311588901 -16.235601 -2.758924 4.709673 
618692331576245 -17.042879 -2.838187 5.148158 
618692351600568 -16.149460 -2.363810 5.749355 
618692371632183 -14.060525 -1.391127 6.446563 
618692391656505 -12.405290 -0.490529 7.033403 
618692411711193 -12.929916 -0.411565 7.282556 
618692431735516 -14.089239 -0.825823 7.167401 
618692451758016 -13.914563 -0.883550 7.344769 
618692471782339 -13.593327 -0.720539 6.637989 
618692491810360 -13.078570 0.017348 5.648856 
618692511834683 -12.532409 0.827019 4.613960 
618692531859058 -11.025529 1.112064 4.151547 
618692551883380 -8.816954 1.734796 3.902395 
618692571894058 -6.857531 2.400898 3.332305 
618692591898276 -5.523233 2.719443 2.354837 
618692611922651 -3.973282 2.994917 1.423131 
618692631977651 -2.543271 2.592324 0.690030 
618692652002026 -1.489233 1.739582 -0.210568 
618692671956714 -0.157328 0.252144 -0.498006 
618692691980985 2.207080 -1.772184 -0.004487 
618692712075516 5.318945 -1.453640 1.147658 
618692732099839 7.266404 -0.236590 2.237588 
618692752099526 8.615059 -1.925325 2.750251 
618692772123849 10.529017 -2.775973 2.812464 
618692792160099 12.962817 -0.418744 2.144268 
618692812184422 15.056538 1.500001 0.948754 
618692832226193 16.620846 1.883451 0.853041 
618692852250516 17.497515 2.235495 1.298705 
618692872241818 17.370398 2.817549 1.765604 
618692892266141 17.087744 2.824727 1.974079 
618692912290620 16.517654 2.601896 1.296312 
618692932314943 16.077076 2.482255 0.496212 
618692952364005 16.021742 2.589931 0.019442 
618692972388328 15.890137 3.370889 -0.282353 
618692992413901 15.906887 3.914658 0.105583 
618693012438224 15.827924 3.919444 0.505783 
618693032460568 15.365511 3.907479 0.381057 
618693052484891 14.450256 3.526721 0.318844 
618693072508745 13.053745 3.193820 0.455234 
618693092533068 11.240583 2.577967 1.099801 
618693112526818 10.933704 3.967300 2.515455 
618693132551193 10.138390 4.446463 3.262913 
618693152598641 9.285647 3.795017 3.066402 
618693172623016 7.908279 3.291926 2.354837 
618693192657443 5.889036 3.109772 1.808675 
618693212681766 3.562913 3.830909 1.207478 
618693232703849 2.281257 3.998706 0.733101 
618693252728172 1.311267 2.913561 0.163011 
618693272753016 -0.595514 2.168495 0.036191 
618693292777339 -3.125325 2.156531 0.426521 
618693312802443 -5.173283 2.688336 0.345165 
618693332826766 -6.972386 2.807977 0.009870 
618693352847912 -8.007282 2.503790 0.790828 
618693372872235 -7.679166 2.724229 2.055435 
618693392900516 -7.022635 3.140879 2.798107 
618693412924839 -7.796414 2.724229 2.805285 
618693432918849 -9.631411 1.806581 2.525026 
618693452943172 -11.847164 0.989731 2.690430 
618693472997547 -13.533505 0.091525 3.806682 
618693493021870 -14.472689 -0.224626 5.081159 
618693513008172 -14.990136 0.007777 5.905187 
618693533032495 -15.289538 0.247358 6.297909 
618693553093016 -15.538692 0.592224 5.682355 
618693573117339 -14.573187 1.246062 5.145765 
618693593139370 -12.901202 2.146960 5.361418 
618693613163693 -11.700903 2.621038 5.775676 
618693633170255 -11.277074 2.635694 6.130113 
618693653194578 -11.861521 2.573182 5.898009 
618693673209058 -11.823236 2.831906 6.067899 
618693693233537 -11.449656 3.126522 6.254838 
618693713284058 -10.821839 3.009274 5.799604 
618693733308537 -9.468399 3.104986 4.395914 
618693753308120 -7.638189 3.404388 3.133401 
618693773332599 -6.057431 3.574578 2.395814 
618693793364318 -4.270291 3.557828 2.146661 
618693813388797 -2.066501 3.699005 2.014757 
618693833431245 -0.272184 3.744767 2.278266 
618693853455724 0.101396 3.093022 1.674677 
618693873463797 0.463310 2.257030 1.677070 
618693893488276 2.425126 1.818545 2.606382 
618693913528693 5.901000 1.468894 3.006582 
618693933553120 8.111968 1.272383 2.084148 
618693953553537 8.452047 0.764806 1.013360 
618693973578016 10.181760 0.984946 0.699602 
618693993602287 13.096816 2.944667 0.299701 
618694013626766 15.487545 3.811766 -0.129212 
618694033622078 16.098612 3.723232 -0.006879 
618694053646505 14.852848 4.621438 0.841077 
618694073695308 14.790635 4.336393 2.206482 
618694093719787 14.498411 4.530510 2.788536 
618694113747547 14.299508 4.465605 1.974079 
618694133772026 14.582160 3.876373 0.750150 
618694153824214 14.203795 3.442973 -0.107677 
618694173848693 13.918750 4.218845 -0.030808 
618694193872651 14.447864 5.301598 0.929612 
618694213897130 14.871991 5.656333 1.348954 
618694233915724 14.737993 4.762614 1.207478 
618694253940203 13.564014 3.917051 1.262513 
618694273966349 12.215360 4.027420 1.770390 
618694293990828 11.345868 4.899304 2.474777 
618694314016662 10.682458 5.330611 2.568097 
618694334041141 9.743275 4.937590 2.311766 
618694354028745 8.284551 4.420142 1.976472 
618694374053224 6.485446 4.839484 1.734497 
618694394115776 5.958427 5.807081 2.055435 
618694414140255 5.491229 6.164210 1.794318 
618694434160412 4.315156 5.196313 1.322633 
