r0,p0,y0,r1,p1,y1,r2,p2,y2,r3,p3,y3,r4,p4,y4,r5,p5,y5,r6,p6,y6,r7,p7,y7,r8,p8,y8,r9,p9,y9,r10,p10,y10,r11,p11,y11,r12,p12,y12,r13,p13,y13,r14,p14,y14,r15,p15,y15,r16,p16,y16,r17,p17,y17,r18,p18,y18,r19,p19,y19,target
-1.248530,0.895261,-1.291656,-1.248604,0.895375,-1.292188,-1.248592,0.895463,-1.292380,-1.248515,0.895513,-1.292909,-1.248384,0.895562,-1.293157,-1.248207,0.895615,-1.293439,-1.248031,0.895659,-1.293714,-1.247893,0.895693,-1.294295,-1.247763,0.895714,-1.294536,-1.247687,0.895703,-1.294914,-1.247656,0.895687,-1.295058,-1.247606,0.895664,-1.295619,-1.247525,0.895629,-1.295783,-1.247458,0.895596,-1.296217,-1.247342,0.895557,-1.296410,-1.247128,0.895516,-1.297026,-1.246857,0.895451,-1.297300,-1.246588,0.895396,-1.297731,-1.246245,0.895310,-1.298041,-1.245908,0.895185,-1.298480,3
-1.243136,0.893705,-1.301644,-1.242452,0.893313,-1.302323,-1.241672,0.892878,-1.303050,-1.240870,0.892420,-1.304174,-1.240005,0.891932,-1.305027,-1.239135,0.891423,-1.305998,-1.238244,0.890897,-1.306931,-1.237307,0.890375,-1.307932,-1.236369,0.889837,-1.308932,-1.235420,0.889306,-1.310049,-1.234529,0.888772,-1.311055,-1.233748,0.888227,-1.303726,-1.233028,0.887689,-1.304651,-1.232424,0.887172,-1.297345,-1.231975,0.886681,-1.298105,-1.231655,0.886210,-1.290528,-1.231454,0.885750,-1.291118,-1.231394,0.885309,-1.283623,-1.231453,0.884887,-1.284001,-1.231600,0.884470,-1.276338,3
-1.233005,0.882637,-1.253515,-1.233341,0.882438,-1.253456,-1.233648,0.882259,-1.245551,-1.233898,0.882092,-1.245448,-1.234151,0.881932,-1.237597,-1.234369,0.881796,-1.237461,-1.234538,0.881689,-1.229745,-1.234654,0.881624,-1.229681,-1.234698,0.881591,-1.222104,-1.234695,0.881580,-1.222132,-1.234653,0.881581,-1.214701,-1.234613,0.881574,-1.214739,-1.234628,0.881589,-1.207379,-1.234705,0.881653,-1.207398,-1.234828,0.881736,-1.199830,-1.234949,0.881821,-1.199794,-1.235065,0.881904,-1.192351,-1.235117,0.881983,-1.192294,-1.235110,0.882063,-1.184882,-1.235089,0.882106,-1.184823,3
-1.235463,0.882367,-1.162993,-1.235667,0.882442,-1.155739,-1.235918,0.882531,-1.155593,-1.236195,0.882622,-1.148380,-1.236450,0.882748,-1.148210,-1.236670,0.882893,-1.141101,-1.236844,0.883045,-1.140937,-1.236982,0.883229,-1.133876,-1.237094,0.883444,-1.133762,-1.237150,0.883660,-1.126738,-1.237176,0.883872,-1.126655,-1.237160,0.884088,-1.126608,-1.237114,0.884288,-1.126590,-1.237085,0.884482,-1.126595,-1.237035,0.884662,-1.126630,-1.237026,0.884832,-1.126638,-1.237037,0.884978,-1.126629,-1.237078,0.885112,-1.126607,-1.237140,0.885226,-1.126569,-1.237208,0.885323,-1.126523,3
-1.236430,0.885586,-1.126885,-1.236176,0.885570,-1.127060,-1.235953,0.885539,-1.127243,-1.235774,0.885498,-1.127422,-1.235584,0.885434,-1.127615,-1.235401,0.885369,-1.127812,-1.235208,0.885302,-1.128023,-1.235008,0.885222,-1.128239,-1.234802,0.885143,-1.128467,-1.234610,0.885061,-1.128682,-1.234468,0.884997,-1.128878,-1.234375,0.884914,-1.129017,-1.234287,0.884834,-1.129139,-1.234230,0.884766,-1.129230,-1.234171,0.884690,-1.129299,-1.234102,0.884588,-1.129353,-1.233993,0.884471,-1.129422,-1.233819,0.884321,-1.129532,-1.233548,0.884143,-1.129724,-1.233094,0.883932,-1.130051,3
-1.227746,0.881739,-1.134395,-1.226730,0.881277,-1.135412,-1.225724,0.880803,-1.136485,-1.224740,0.880332,-1.137599,-1.223787,0.879857,-1.138740,-1.222921,0.879368,-1.139848,-1.222182,0.878859,-1.140887,-1.221566,0.878334,-1.141852,-1.221143,0.877798,-1.142698,-1.220887,0.877269,-1.143427,-1.220820,0.876748,-1.144004,-1.220855,0.876246,-1.144487,-1.220985,0.875755,-1.144851,-1.221230,0.875296,-1.145079,-1.221556,0.874876,-1.145180,-1.221865,0.874504,-1.145208,-1.222251,0.874138,-1.145111,-1.222719,0.873795,-1.144896,-1.223248,0.873522,-1.144613,-1.223849,0.873322,-1.144255,3
-1.227790,0.873378,-1.141044,-1.228131,0.873562,-1.140561,-1.228387,0.873769,-1.140098,-1.228564,0.874001,-1.139679,-1.228702,0.874241,-1.139282,-1.228831,0.874490,-1.138909,-1.229022,0.874772,-1.138537,-1.229267,0.875054,-1.138153,-1.229570,0.875341,-1.137766,-1.229876,0.875598,-1.137367,-1.230141,0.875835,-1.136994,-1.230363,0.876055,-1.136643,-1.230543,0.876270,-1.136331,-1.230704,0.876480,-1.136040,-1.230821,0.876699,-1.135799,-1.230932,0.876917,-1.135568,-1.231024,0.877113,-1.135361,-1.231068,0.877312,-1.135204,-1.231066,0.877500,-1.135117,-1.230999,0.877685,-1.135107,3
-1.230006,0.878824,-1.136088,-1.229985,0.879020,-1.136209,-1.229991,0.879195,-1.136300,-1.230059,0.879353,-1.136344,-1.230111,0.879483,-1.136371,-1.230121,0.879609,-1.136413,-1.230049,0.879719,-1.136489,-1.229935,0.879810,-1.136576,-1.229765,0.879883,-1.136686,-1.229527,0.879922,-1.136824,-1.229212,0.879941,-1.137020,-1.228855,0.879947,-1.137246,-1.228495,0.879918,-1.137487,-1.228122,0.879873,-1.137754,-1.227704,0.879802,-1.138070,-1.227265,0.879713,-1.138426,-1.226848,0.879613,-1.138804,-1.226464,0.879520,-1.139200,-1.226108,0.879411,-1.139595,-1.225751,0.879271,-1.139995,3
-1.224624,0.878212,-1.142010,-1.224400,0.878008,-1.142392,-1.224116,0.877782,-1.142812,-1.223777,0.877530,-1.146343,-1.223376,0.877227,-1.146861,-1.222894,0.876873,-1.150507,-1.222347,0.876455,-1.151175,-1.221742,0.875986,-1.154877,-1.221031,0.875465,-1.155751,-1.220245,0.874863,-1.159489,-1.219398,0.874181,-1.160527,-1.218510,0.873421,-1.164441,-1.217603,0.872630,-1.165693,-1.216759,0.871787,-1.169763,-1.215996,0.870931,-1.171114,-1.215284,0.870087,-1.175199,-1.214622,0.869261,-1.176583,-1.214049,0.868421,-1.180497,-1.213611,0.867594,-1.181722,-1.213310,0.866805,-1.185403,3
-1.213984,0.862885,-1.196831,-1.214553,0.862404,-1.197029,-1.215197,0.861980,-1.199293,-1.215899,0.861608,-1.199262,-1.216641,0.861277,-1.201189,-1.217404,0.860981,-1.200945,-1.218103,0.860745,-1.202804,-1.218698,0.860564,-1.202551,-1.219205,0.860437,-1.204389,-1.219619,0.860345,-1.204206,-1.219959,0.860310,-1.206109,-1.220258,0.860315,-1.206045,-1.220505,0.860350,-1.207910,-1.220760,0.860429,-1.207942,-1.221034,0.860531,-1.209842,-1.221272,0.860637,-1.209925,-1.221446,0.860757,-1.211789,-1.221568,0.860876,-1.211957,-1.221613,0.860995,-1.214024,-1.221590,0.861110,-1.214294,3
-1.220120,0.861351,-1.222115,-1.219943,0.861331,-1.224141,-1.219860,0.861293,-1.224543,-1.219849,0.861236,-1.226508,-1.219920,0.861165,-1.226771,-1.220020,0.861097,-1.228524,-1.220145,0.861041,-1.228699,-1.220278,0.860999,-1.230331,-1.220431,0.860962,-1.230409,-1.220617,0.860918,-1.231908,-1.220820,0.860888,-1.231879,-1.221017,0.860880,-1.233424,-1.221153,0.860888,-1.233389,-1.221187,0.860906,-1.234906,-1.221146,0.860924,-1.234961,-1.221045,0.860947,-1.236599,-1.220894,0.860995,-1.236767,-1.220754,0.861045,-1.238263,-1.220663,0.861107,-1.238447,-1.220614,0.861163,-1.240016,3
-1.220923,0.861370,-1.244373,-1.220910,0.861405,-1.244491,-1.220807,0.861443,-1.245960,-1.220713,0.861467,-1.246144,-1.220620,0.861488,-1.247503,-1.220558,0.861527,-1.247714,-1.220517,0.861563,-1.249090,-1.220518,0.861613,-1.249311,-1.220524,0.861671,-1.250676,-1.220558,0.861719,-1.250909,-1.220563,0.861754,-1.252320,-1.220536,0.861790,-1.252574,-1.220490,0.861824,-1.253961,-1.220458,0.861845,-1.254218,-1.220352,0.861862,-1.255537,-1.220237,0.861862,-1.255813,-1.220114,0.861877,-1.257218,-1.220037,0.861870,-1.257452,-1.219972,0.861871,-1.258731,-1.219962,0.861863,-1.258880,3
-1.220412,0.862021,-1.262135,-1.220587,0.862094,-1.262991,-1.220802,0.862178,-1.262857,-1.221093,0.862280,-1.263544,-1.221447,0.862386,-1.263266,-1.221813,0.862498,-1.263879,-1.222215,0.862616,-1.263517,-1.222599,0.862723,-1.264027,-1.222973,0.862815,-1.263640,-1.223307,0.862898,-1.264035,-1.223588,0.862978,-1.263690,-1.223822,0.863060,-1.264158,-1.224002,0.863170,-1.263909,-1.224132,0.863293,-1.264602,-1.224238,0.863438,-1.264439,-1.224332,0.863598,-1.265214,-1.224442,0.863772,-1.265093,-1.224552,0.863952,-1.265905,-1.224668,0.864139,-1.265803,-1.224827,0.864324,-1.266575,3
-1.224841,0.864720,-1.269022,-1.224664,0.864680,-1.269126,-1.224438,0.864636,-1.270186,-1.224207,0.864571,-1.270389,-1.223962,0.864480,-1.271334,-1.223709,0.864388,-1.271575,-1.223472,0.864304,-1.272639,-1.223276,0.864240,-1.272909,-1.223100,0.864182,-1.274046,-1.222959,0.864143,-1.274248,-1.222852,0.864118,-1.275284,-1.222775,0.864115,-1.275407,-1.222706,0.864138,-1.275505,-1.222643,0.864177,-1.275572,-1.222561,0.864216,-1.275614,-1.222458,0.864269,-1.275644,-1.222344,0.864322,-1.275650,-1.222197,0.864387,-1.275669,-1.221987,0.864439,-1.275715,-1.221726,0.864501,-1.275802,3
-1.220564,0.864914,-1.276403,-1.220455,0.864939,-1.276468,-1.220334,0.864937,-1.276517,-1.220199,0.864927,-1.276569,-1.220113,0.864905,-1.276594,-1.220050,0.864874,-1.276603,-1.220021,0.864835,-1.276608,-1.220020,0.864797,-1.276616,-1.220061,0.864762,-1.276624,-1.220109,0.864731,-1.276639,-1.220116,0.864712,-1.276690,-1.220094,0.864703,-1.276756,-1.220055,0.864690,-1.276804,-1.219988,0.864686,-1.276867,-1.219943,0.864696,-1.276922,-1.219916,0.864731,-1.276966,-1.219888,0.864784,-1.277016,-1.219913,0.864861,-1.277045,-1.219953,0.864948,-1.277050,-1.220042,0.865056,-1.277023,3
-1.220358,0.865886,-1.276656,-1.220326,0.866024,-1.276634,-1.220269,0.866149,-1.276618,-1.220209,0.866257,-1.276606,-1.220142,0.866354,-1.276598,-1.220104,0.866407,-1.276576,-1.220067,0.866429,-1.276546,-1.220042,0.866440,-1.276503,-1.220016,0.866449,-1.276468,-1.219996,0.866439,-1.276417,-1.220003,0.866425,-1.276343,-1.219998,0.866401,-1.276274,-1.220021,0.866373,-1.276183,-1.220043,0.866335,-1.276089,-1.220052,0.866289,-1.275999,-1.220039,0.866253,-1.275938,-1.220022,0.866217,-1.275886,-1.220037,0.866168,-1.275812,-1.220082,0.866114,-1.275730,-1.220159,0.866044,-1.275615,3
-1.220675,0.865419,-1.274747,-1.220763,0.865338,-1.274641,-1.220887,0.865265,-1.274533,-1.221027,0.865213,-1.274426,-1.221231,0.865155,-1.274292,-1.221444,0.865104,-1.274160,-1.221689,0.865059,-1.274005,-1.221936,0.865010,-1.273843,-1.222177,0.864977,-1.273684,-1.222374,0.864942,-1.273531,-1.222542,0.864900,-1.273378,-1.222722,0.864860,-1.273223,-1.222864,0.864819,-1.273088,-1.222998,0.864788,-1.272973,-1.223138,0.864766,-1.272863,-1.223312,0.864739,-1.272724,-1.223550,0.864692,-1.272531,-1.223832,0.864623,-1.272287,-1.224157,0.864548,-1.272001,-1.224522,0.864474,-1.271670,3
-1.225815,0.864016,-1.269751,-1.225712,0.863930,-1.269653,-1.225523,0.863851,-1.269642,-1.225281,0.863764,-1.269706,-1.225058,0.863693,-1.269801,-1.224836,0.863611,-1.269932,-1.224657,0.863521,-1.270079,-1.224516,0.863413,-1.270218,-1.224414,0.863311,-1.270358,-1.224391,0.863191,-1.270450,-1.224379,0.863082,-1.270537,-1.224398,0.862987,-1.270595,-1.224419,0.862907,-1.270641,-1.224419,0.862822,-1.270671,-1.224390,0.862743,-1.270698,-1.224332,0.862688,-1.270762,-1.224292,0.862647,-1.270808,-1.224292,0.862615,-1.270828,-1.224332,0.862599,-1.270820,-1.224408,0.862589,-1.270779,3
-1.225417,0.862725,-1.269902,-1.225570,0.862772,-1.269731,-1.225662,0.862833,-1.269606,-1.225736,0.862903,-1.269495,-1.225781,0.862962,-1.269406,-1.225799,0.863010,-1.269348,-1.225817,0.863048,-1.269289,-1.225834,0.863093,-1.269244,-1.225848,0.863149,-1.269228,-1.225842,0.863223,-1.269233,-1.225814,0.863304,-1.269924,-1.225788,0.863379,-1.269943,-1.225767,0.863451,-1.270752,-1.225757,0.863515,-1.270750,-1.225754,0.863568,-1.271430,-1.225684,0.863595,-1.271422,-1.225643,0.863638,-1.272058,-1.225592,0.863683,-1.272023,-1.225486,0.863744,-1.272938,-1.225318,0.863816,-1.272966,3
-1.224681,0.864258,-1.275532,-1.224686,0.864329,-1.276344,-1.224718,0.864402,-1.276304,-1.224783,0.864497,-1.276930,-1.224942,0.864582,-1.276785,-1.225152,0.864659,-1.277278,-1.225452,0.864725,-1.277028,-1.225826,0.864773,-1.277318,-1.226221,0.864809,-1.276945,-1.226594,0.864823,-1.277152,-1.226918,0.864814,-1.276750,-1.227221,0.864779,-1.277039,-1.227428,0.864710,-1.276641,-1.227566,0.864631,-1.276931,-1.227645,0.864519,-1.276626,-1.227698,0.864387,-1.276354,-1.227717,0.864247,-1.276129,-1.227700,0.864099,-1.275955,-1.227654,0.863934,-1.275817,-1.227572,0.863762,-1.275718,3
-1.226692,0.862754,-1.275970,-1.226559,0.862625,-1.276095,-1.226475,0.862505,-1.276195,-1.226422,0.862403,-1.276281,-1.226407,0.862318,-1.276354,-1.226397,0.862247,-1.276424,-1.226382,0.862159,-1.276486,-1.226419,0.862093,-1.276498,-1.226483,0.862038,-1.276492,-1.226568,0.861985,-1.276464,-1.226666,0.861956,-1.276431,-1.226756,0.861950,-1.276385,-1.226820,0.861956,-1.276325,-1.226850,0.861985,-1.276273,-1.226874,0.862042,-1.276224,-1.226895,0.862119,-1.276187,-1.226899,0.862202,-1.276162,-1.226937,0.862340,-1.276137,-1.226999,0.862492,-1.276097,-1.227075,0.862634,-1.276046,3
-1.227415,0.862746,-1.275554,-1.227391,0.862612,-1.275478,-1.227329,0.862432,-1.275422,-1.227237,0.862246,-1.275407,-1.227112,0.862057,-1.275423,-1.226961,0.861874,-1.275467,-1.226803,0.861727,-1.275551,-1.226685,0.861617,-1.275643,-1.226621,0.861533,-1.275731,-1.226609,0.861490,-1.275796,-1.226611,0.861495,-1.275861,-1.226622,0.861529,-1.275908,-1.226614,0.861579,-1.275934,-1.226588,0.861658,-1.275958,-1.226576,0.861748,-1.275958,-1.226530,0.861850,-1.275985,-1.226445,0.861956,-1.276029,-1.226347,0.862071,-1.276083,-1.226232,0.862170,-1.276136,-1.226102,0.862252,-1.276204,3
-1.225019,0.862182,-1.276932,-1.224848,0.862136,-1.277105,-1.224729,0.862099,-1.277261,-1.224649,0.862051,-1.277388,-1.224579,0.862004,-1.277504,-1.224551,0.861965,-1.277589,-1.224552,0.861940,-1.277639,-1.224545,0.861914,-1.277672,-1.224514,0.861892,-1.277699,-1.224424,0.861887,-1.277753,-1.224335,0.861875,-1.277779,-1.224258,0.861901,-1.277818,-1.224171,0.861936,-1.277865,-1.224072,0.861969,-1.277926,-1.223998,0.862022,-1.277990,-1.223950,0.862091,-1.278053,-1.223941,0.862157,-1.278098,-1.223969,0.862233,-1.278129,-1.224046,0.862331,-1.278141,-1.224136,0.862433,-1.278143,3
-1.224102,0.863213,-1.278371,-1.223985,0.863332,-1.278483,-1.223882,0.863434,-1.278596,-1.223784,0.863533,-1.278728,-1.223726,0.863614,-1.278840,-1.223730,0.863686,-1.278916,-1.223816,0.863768,-1.278963,-1.223939,0.863841,-1.278998,-1.224084,0.863900,-1.279006,-1.224254,0.863944,-1.278986,-1.224425,0.864018,-1.278955,-1.224572,0.864101,-1.278888,-1.224645,0.864193,-1.278821,-1.224688,0.864285,-1.278739,-1.224720,0.864362,-1.278622,-1.224739,0.864458,-1.278511,-1.224763,0.864553,-1.278376,-1.224801,0.864655,-1.278217,-1.224824,0.864730,-1.278050,-1.224830,0.864794,-1.277891,3
-1.224911,0.864692,-1.276962,-1.224895,0.864667,-1.276906,-1.224907,0.864657,-1.276851,-1.224954,0.864646,-1.276796,-1.225026,0.864634,-1.276732,-1.225099,0.864611,-1.276672,-1.225191,0.864593,-1.276599,-1.225264,0.864566,-1.276533,-1.225294,0.864513,-1.276475,-1.225296,0.864454,-1.276437,-1.225283,0.864385,-1.276398,-1.225287,0.864308,-1.276347,-1.225288,0.864227,-1.276308,-1.225255,0.864123,-1.276279,-1.225201,0.863999,-1.276261,-1.225110,0.863856,-1.276274,-1.224980,0.863713,-1.276333,-1.224808,0.863550,-1.276438,-1.224547,0.863395,-1.276590,-1.224234,0.863243,-1.276781,3
-1.223029,0.862191,-1.277863,-1.222881,0.862055,-1.278052,-1.222736,0.861916,-1.278244,-1.222580,0.861788,-1.278436,-1.222473,0.861672,-1.278600,-1.222433,0.861561,-1.278711,-1.222428,0.861478,-1.278809,-1.222426,0.861421,-1.278895,-1.222458,0.861374,-1.278939,-1.222458,0.861342,-1.278976,-1.222443,0.861311,-1.278999,-1.222394,0.861285,-1.279032,-1.222319,0.861267,-1.279071,-1.222234,0.861246,-1.279107,-1.222147,0.861224,-1.279143,-1.222049,0.861199,-1.279198,-1.221973,0.861172,-1.279250,-1.221901,0.861139,-1.279294,-1.221822,0.861089,-1.279340,-1.221749,0.861033,-1.279383,3
-1.221271,0.860689,-1.281318,-1.221169,0.860669,-1.282036,-1.221026,0.860668,-1.282143,-1.220829,0.860674,-1.282833,-1.220590,0.860705,-1.283012,-1.220333,0.860738,-1.283699,-1.220066,0.860785,-1.283904,-1.219802,0.860846,-1.284655,-1.219582,0.860894,-1.284853,-1.219376,0.860954,-1.285642,-1.219252,0.861010,-1.285809,-1.219168,0.861102,-1.286542,-1.219138,0.861179,-1.286671,-1.219154,0.861264,-1.287216,-1.219232,0.861340,-1.287249,-1.219363,0.861446,-1.287737,-1.219526,0.861546,-1.287692,-1.219731,0.861637,-1.288422,-1.219936,0.861718,-1.288330,-1.220155,0.861814,-1.288683,3
-1.221150,0.862302,-1.289547,-1.221395,0.862373,-1.289450,-1.221663,0.862458,-1.289834,-1.221953,0.862540,-1.289740,-1.222210,0.862614,-1.290098,-1.222461,0.862684,-1.290023,-1.222716,0.862735,-1.290393,-1.222956,0.862748,-1.290283,-1.223221,0.862765,-1.290573,-1.223469,0.862787,-1.290452,-1.223687,0.862805,-1.290748,-1.223826,0.862796,-1.290651,-1.223905,0.862787,-1.290974,-1.223931,0.862764,-1.290926,-1.223960,0.862740,-1.291262,-1.223998,0.862747,-1.291254,-1.223995,0.862760,-1.291715,-1.223954,0.862779,-1.291771,-1.223880,0.862786,-1.292248,-1.223787,0.862776,-1.292312,3
-1.223355,0.862523,-1.293967,-1.223337,0.862433,-1.294381,-1.223296,0.862335,-1.294382,-1.223225,0.862244,-1.294687,-1.223130,0.862150,-1.294695,-1.223037,0.862052,-1.295044,-1.222948,0.861962,-1.295039,-1.222851,0.861870,-1.295386,-1.222784,0.861784,-1.295358,-1.222705,0.861703,-1.295708,-1.222625,0.861635,-1.295673,-1.222587,0.861583,-1.295967,-1.222565,0.861542,-1.295902,-1.222573,0.861500,-1.296168,-1.222604,0.861463,-1.296048,-1.222585,0.861403,-1.296297,-1.222547,0.861352,-1.296176,-1.222513,0.861284,-1.296461,-1.222452,0.861213,-1.296360,-1.222415,0.861128,-1.296577,3
-1.222549,0.860707,-1.297015,-1.222643,0.860666,-1.296957,-1.222754,0.860633,-1.297132,-1.222836,0.860614,-1.297079,-1.222894,0.860606,-1.297749,-1.222922,0.860590,-1.297707,-1.222919,0.860538,-1.297959,-1.222805,0.860462,-1.297945,-1.222605,0.860340,-1.298177,-1.222309,0.860182,-1.298283,-1.221929,0.859981,-1.298717,-1.221521,0.859750,-1.298928,-1.221117,0.859498,-1.299452,-1.220774,0.859241,-1.299681,-1.220467,0.859000,-1.300181,-1.220195,0.858777,-1.300396,-1.219999,0.858580,-1.300811,-1.219830,0.858415,-1.300951,-1.219704,0.858278,-1.301301,-1.219575,0.858181,-1.301655,3
-1.218804,0.858373,-1.302652,-1.218600,0.858490,-1.302738,-1.218378,0.858596,-1.303090,-1.218185,0.858700,-1.303188,-1.218051,0.858785,-1.303532,-1.217999,0.858887,-1.303577,-1.217988,0.858996,-1.303871,-1.218005,0.859116,-1.303886,-1.218050,0.859223,-1.304110,-1.218088,0.859360,-1.304090,-1.218103,0.859477,-1.304369,-1.218165,0.859570,-1.304307,-1.218238,0.859670,-1.304531,-1.218278,0.859773,-1.304487,-1.218234,0.859853,-1.304827,-1.218140,0.859942,-1.304866,-1.217995,0.860022,-1.305215,-1.217815,0.860106,-1.305322,-1.217683,0.860193,-1.305739,-1.217618,0.860293,-1.305836,3
-1.218423,0.861118,-1.306879,-1.218628,0.861274,-1.307371,-1.218821,0.861427,-1.307265,-1.219030,0.861570,-1.307378,-1.219248,0.861714,-1.307223,-1.219447,0.861850,-1.307354,-1.219598,0.861977,-1.307229,-1.219715,0.862082,-1.307410,-1.219792,0.862183,-1.307355,-1.219857,0.862293,-1.307333,-1.219941,0.862397,-1.307324,-1.220010,0.862491,-1.307727,-1.220057,0.862582,-1.307750,-1.220060,0.862674,-1.308084,-1.220019,0.862748,-1.308165,-1.219924,0.862812,-1.308647,-1.219821,0.862868,-1.308772,-1.219738,0.862905,-1.309107,-1.219687,0.862948,-1.309202,-1.219675,0.862979,-1.309522,3
-1.219742,0.862984,-1.310436,-1.219697,0.863005,-1.310499,-1.219589,0.863043,-1.310854,-1.219463,0.863068,-1.310978,-1.219359,0.863104,-1.311431,-1.219285,0.863140,-1.311558,-1.219267,0.863157,-1.311978,-1.219276,0.863159,-1.312051,-1.219276,0.863172,-1.312376,-1.219260,0.863168,-1.312446,-1.219236,0.863148,-1.312766,-1.219200,0.863100,-1.312809,-1.219196,0.863050,-1.313125,-1.219210,0.862995,-1.313141,-1.219296,0.862925,-1.313378,-1.219400,0.862867,-1.313337,-1.219496,0.862799,-1.313541,-1.219564,0.862715,-1.313491,-1.219638,0.862619,-1.313701,-1.219681,0.862521,-1.313643,3
-1.219789,0.862158,-1.314209,-1.219845,0.862130,-1.314435,-1.219902,0.862141,-1.314413,-1.219948,0.862133,-1.314610,-1.220034,0.862177,-1.314570,-1.220095,0.862237,-1.314775,-1.220131,0.862281,-1.314711,-1.220117,0.862333,-1.314921,-1.220068,0.862399,-1.314920,-1.220020,0.862475,-1.315151,-1.219936,0.862569,-1.315190,-1.219823,0.862662,-1.315524,-1.219676,0.862739,-1.315625,-1.219578,0.862806,-1.315880,-1.219494,0.862881,-1.315968,-1.219404,0.862941,-1.316273,-1.219323,0.863007,-1.316368,-1.219247,0.863072,-1.316660,-1.219159,0.863147,-1.316778,-1.219069,0.863228,-1.317077,3
-1.219009,0.863668,-1.318237,-1.219058,0.863739,-1.318248,-1.219142,0.863803,-1.318491,-1.219212,0.863864,-1.318464,-1.219248,0.863927,-1.318672,-1.219222,0.863994,-1.318689,-1.219151,0.864057,-1.318955,-1.219049,0.864112,-1.319036,-1.218921,0.864165,-1.319417,-1.218778,0.864219,-1.319552,-1.218690,0.864280,-1.319875,-1.218618,0.864354,-1.320014,-1.218572,0.864430,-1.320342,-1.218567,0.864501,-1.320436,-1.218611,0.864564,-1.320697,-1.218689,0.864629,-1.320725,-1.218769,0.864692,-1.320927,-1.218841,0.864757,-1.320943,-1.218903,0.864811,-1.321151,-1.218946,0.864871,-1.321162,3
-1.218953,0.865343,-1.321887,-1.218946,0.865396,-1.322185,-1.218948,0.865439,-1.322242,-1.218943,0.865500,-1.322441,-1.218952,0.865570,-1.322489,-1.218983,0.865645,-1.322669,-1.219019,0.865756,-1.322727,-1.219054,0.865879,-1.322921,-1.219044,0.865993,-1.322988,-1.219004,0.866119,-1.323224,-1.218975,0.866235,-1.323275,-1.218925,0.866346,-1.323497,-1.218853,0.866422,-1.323538,-1.218782,0.866487,-1.323695,-1.218740,0.866544,-1.323713,-1.218730,0.866584,-1.323863,-1.218744,0.866620,-1.323842,-1.218798,0.866640,-1.323953,-1.218858,0.866645,-1.323894,-1.218917,0.866629,-1.323971,3
-1.219482,0.866535,-1.323653,-1.219575,0.866532,-1.323526,-1.219607,0.866531,-1.323550,-1.219614,0.866533,-1.323475,-1.219611,0.866527,-1.323539,-1.219639,0.866514,-1.323453,-1.219663,0.866509,-1.323582,-1.219702,0.866511,-1.323513,-1.219718,0.866530,-1.323607,-1.219718,0.866547,-1.323569,-1.219710,0.866571,-1.323705,-1.219682,0.866599,-1.323698,-1.219642,0.866634,-1.323796,-1.219579,0.866680,-1.323808,-1.219539,0.866723,-1.323912,-1.219517,0.866764,-1.323904,-1.219528,0.866804,-1.324003,-1.219549,0.866855,-1.323988,-1.219570,0.866916,-1.324157,-1.219592,0.866971,-1.324145,3
-1.219687,0.867173,-1.324728,-1.219733,0.867130,-1.324712,-1.219748,0.867069,-1.324839,-1.219732,0.867003,-1.324848,-1.219688,0.866918,-1.325014,-1.219684,0.866821,-1.325011,-1.219721,0.866742,-1.325074,-1.219797,0.866666,-1.325038,-1.219901,0.866618,-1.325127,-1.219995,0.866587,-1.325092,-1.220033,0.866568,-1.325206,-1.220035,0.866558,-1.325212,-1.219986,0.866547,-1.325377,-1.219924,0.866509,-1.325426,-1.219813,0.866468,-1.325639,-1.219696,0.866413,-1.325729,-1.219585,0.866308,-1.325870,-1.219463,0.866183,-1.325944,-1.219319,0.866054,-1.326169,-1.219193,0.865920,-1.326234,3
-1.218749,0.865357,-1.326633,-1.218674,0.865331,-1.326753,-1.218579,0.865332,-1.326760,-1.218470,0.865336,-1.326908,-1.218352,0.865364,-1.326927,-1.218244,0.865397,-1.327076,-1.218141,0.865437,-1.327108,-1.218043,0.865478,-1.327292,-1.217952,0.865521,-1.327316,-1.217855,0.865561,-1.327516,-1.217771,0.865581,-1.327552,-1.217671,0.865583,-1.327682,-1.217584,0.865577,-1.327711,-1.217530,0.865553,-1.327819,-1.217478,0.865526,-1.327823,-1.217418,0.865496,-1.328000,-1.217366,0.865481,-1.328019,-1.217279,0.865466,-1.328188,-1.217189,0.865445,-1.328223,-1.217107,0.865423,-1.328397,3
-1.216212,0.865265,-1.329572,-1.216080,0.865237,-1.329747,-1.215997,0.865225,-1.330030,-1.215933,0.865233,-1.330158,-1.215878,0.865250,-1.330347,-1.215812,0.865273,-1.330444,-1.215751,0.865288,-1.330652,-1.215736,0.865313,-1.330691,-1.215760,0.865339,-1.330777,-1.215837,0.865391,-1.330744,-1.215942,0.865472,-1.330819,-1.216029,0.865569,-1.330769,-1.216090,0.865668,-1.330845,-1.216124,0.865779,-1.330825,-1.216098,0.865877,-1.331037,-1.216049,0.865974,-1.331061,-1.215961,0.866056,-1.331235,-1.215866,0.866115,-1.331281,-1.215778,0.866161,-1.331340,-1.215672,0.866200,-1.331422,3
