time,seconds_elapsed,qz,qy,qx,qw,roll,pitch,yaw
1689224618944290800,2.708290771484375,0.4269801676273346,-0.5392742156982422,0.3813813626766205,0.6175917387008667,-1.4429782629013062,-0.010557371191680431,-1.2190991640090942
1689224618949318400,2.713318359375,0.42699164152145386,-0.5392863154411316,0.38136985898017883,0.6175802946090698,-1.4429869651794434,-0.010511741042137146,-1.2191015481948853
1689224618954346000,2.718345947265625,0.42700085043907166,-0.5393056273460388,0.38137006759643555,0.6175569295883179,-1.4430294036865234,-0.010467720218002796,-1.2191188335418701
1689224618959373300,2.723373291015625,0.42700985074043274,-0.5393310189247131,0.3813709020614624,0.6175280213356018,-1.4430859088897705,-0.010415324941277504,-1.2191367149353027
1689224618964401000,2.72840087890625,0.4270295798778534,-0.5393515229225159,0.3813893795013428,0.6174850463867188,-1.4431589841842651,-0.01036656554788351,-1.2192028760910034
1689224618969428500,2.733428466796875,0.4270279109477997,-0.5393857359886169,0.38139432668685913,0.6174532771110535,-1.4432411193847656,-0.010321025736629963,-1.219208002090454
1689224618974455800,2.738455810546875,0.42700743675231934,-0.539423406124115,0.38138097524642944,0.617442786693573,-1.4433025121688843,-0.010286453180015087,-1.219149112701416
1689224618979483400,2.7434833984375,0.4270002245903015,-0.5394444465637207,0.3813772201538086,0.6174317002296448,-1.4433425664901733,-0.010263175703585148,-1.219130039215088
1689224618984511000,2.748510986328125,0.427022784948349,-0.5394418835639954,0.38140028715133667,0.617404043674469,-1.4433724880218506,-0.010248363949358463,-1.2192085981369019
1689224618989538300,2.753538330078125,0.427029013633728,-0.5394539833068848,0.38139575719833374,0.6173920035362244,-1.4433919191360474,-0.010216563008725643,-1.2192127704620361
1689224618994566000,2.75856591796875,0.4270634651184082,-0.5394460558891296,0.38140740990638733,0.6173679232597351,-1.4433926343917847,-0.010182169266045094,-1.219294548034668
1689224618999593500,2.763593505859375,0.42708033323287964,-0.5394484996795654,0.38140520453453064,0.617355465888977,-1.443394660949707,-0.010149653069674969,-1.2193217277526855
1689224619004620800,2.768620849609375,0.4271421730518341,-0.5394250154495239,0.3814419209957123,0.6173105239868164,-1.4434000253677368,-0.010114067234098911,-1.2194939851760864
1689224619009648400,2.7736484375,0.42715367674827576,-0.5394297242164612,0.38144567608833313,0.6172960996627808,-1.4434161186218262,-0.010091237723827362,-1.219521164894104
1689224619014676000,2.778676025390625,0.4271987974643707,-0.5394056439399719,0.3814868927001953,0.6172605156898499,-1.4434270858764648,-0.01008685678243637,-1.219670295715332
1689224619019703300,2.783703369140625,0.42719653248786926,-0.5393989682197571,0.38149064779281616,0.6172655820846558,-1.4434183835983276,-0.010103547014296055,-1.2196722030639648
1689224619024731000,2.78873095703125,0.42722266912460327,-0.5393715500831604,0.381512314081192,0.6172580122947693,-1.443392038345337,-0.010119729675352573,-1.219754934310913
1689224619029758500,2.793758544921875,0.4272306561470032,-0.5393603444099426,0.38150590658187866,0.6172662973403931,-1.4433578252792358,-0.010119103826582432,-1.2197591066360474
1689224619034785800,2.798785888671875,0.4272809624671936,-0.5393268465995789,0.38152018189430237,0.6172518730163574,-1.4433069229125977,-0.010100089013576508,-1.2198739051818848
1689224619039813400,2.8038134765625,0.4273018538951874,-0.5393075346946716,0.3815086781978607,0.6172614097595215,-1.4432473182678223,-0.01008712500333786,-1.2198933362960815
1689224619044841000,2.808841064453125,0.4273490607738495,-0.5392796397209167,0.3815425634384155,0.6172321438789368,-1.4432388544082642,-0.010079554282128811,-1.2200343608856201
1689224619049868300,2.813868408203125,0.42736244201660156,-0.5392824411392212,0.38156357407569885,0.6172074675559998,-1.4432772397994995,-0.010069808922708035,-1.2200928926467896
1689224619054895900,2.818895751953125,0.42742758989334106,-0.5392659306526184,0.3816438913345337,0.6171270608901978,-1.4433648586273193,-0.01005144976079464,-1.2203420400619507
1689224619059923500,2.82392333984375,0.4274309575557709,-0.5392919182777405,0.3816807270050049,0.6170792579650879,-1.4434781074523926,-0.01003458071500063,-1.2204080820083618
1689224619064950800,2.82895068359375,0.4275374710559845,-0.5392606854438782,0.38182154297828674,0.6169456839561462,-1.4436269998550415,-0.010018188506364822,-1.220831036567688
1689224619069978400,2.833978271484375,0.42753496766090393,-0.5392951369285583,0.38185521960258484,0.616896390914917,-1.4437538385391235,-0.009995329193770885,-1.2208812236785889
1689224619075006000,2.839005859375,0.4275970757007599,-0.5392929315567017,0.38194891810417175,0.6167972683906555,-1.4438934326171875,-0.009970114566385746,-1.221146821975708
1689224619080033300,2.844033203125,0.42757222056388855,-0.5393330454826355,0.3819889426231384,0.6167546510696411,-1.4440423250198364,-0.009979413822293282,-1.2211666107177734
1689224619085060900,2.849060791015625,0.4276399612426758,-0.5393086075782776,0.3821084797382355,0.6166549921035767,-1.4441732168197632,-0.009998547844588757,-1.2214843034744263
1689224619090088400,2.85408837890625,0.42759066820144653,-0.5393418073654175,0.3821388781070709,0.6166412830352783,-1.4442921876907349,-0.010050347074866295,-1.221443772315979
1689224619095115800,2.85911572265625,0.4276171326637268,-0.539314866065979,0.38224002718925476,0.6165838241577148,-1.4443894624710083,-0.0101256612688303,-1.221656322479248
1689224619100143400,2.864143310546875,0.4275504946708679,-0.5393396615982056,0.3822629153728485,0.6165941953659058,-1.4444785118103027,-0.010212509892880917,-1.221571922302246
1689224619105171000,2.8691708984375,0.4275394678115845,-0.5393140316009521,0.3823394477367401,0.6165767908096313,-1.4445405006408691,-0.010327373631298542,-1.221675992012024
